Nai-ve-Bees-Image-Loading-and-Processing,218214735,https://api.github.com/repos/DarigaSmagulova/Nai-ve-Bees-Image-Loading-and-Processing
Machine-Learning,87450538,https://api.github.com/repos/fzachariah/Machine-Learning
Facial-Keypoints-Detection-using-Multi-Layer-Perceptron-with-Kaggle-Dataset-in-Julia,187427944,https://api.github.com/repos/crhota/Facial-Keypoints-Detection-using-Multi-Layer-Perceptron-with-Kaggle-Dataset-in-Julia
machine-Learning,96131592,https://api.github.com/repos/biswajit0525/machine-Learning
SupervisedLearning,71000726,https://api.github.com/repos/rainer85ah/SupervisedLearning
advanced-ai,125550326,https://api.github.com/repos/Wasencroll/advanced-ai
Arvato-Project,196652146,https://api.github.com/repos/karolrives/Arvato-Project
hams_ml,190192685,https://api.github.com/repos/abhiglobalistic/hams_ml
nn_multi_lang,54839445,https://api.github.com/repos/elbosso/nn_multi_lang
Finding_Donors,137802273,https://api.github.com/repos/yizhiyin86/Finding_Donors
Supervised-learning---Finding-donors-for-charityML,144510444,https://api.github.com/repos/rpranesh21/Supervised-learning---Finding-donors-for-charityML
Finding-Donors-for-Charity,144222904,https://api.github.com/repos/jbp261/Finding-Donors-for-Charity
Machine_Learning_Coursera,194140594,https://api.github.com/repos/jvirdi2/Machine_Learning_Coursera
Classifying-silhouettes-of-vehicles,217579908,https://api.github.com/repos/LaxmiChaudhary/Classifying-silhouettes-of-vehicles
IntrotoML-Udacity,95191818,https://api.github.com/repos/jainds/IntrotoML-Udacity
UdacityMLNDProject2FindingDonors,113956165,https://api.github.com/repos/fileung/UdacityMLNDProject2FindingDonors
Capstone1-FIFA-data,152122086,https://api.github.com/repos/kayne10/Capstone1-FIFA-data
Breast-Cancer-Detection,140950624,https://api.github.com/repos/abd1007/Breast-Cancer-Detection
Step-Detection-using-Machine-Learning,181378884,https://api.github.com/repos/Hameem1/Step-Detection-using-Machine-Learning
Machine_Learning_Course,198028498,https://api.github.com/repos/syamkakarla98/Machine_Learning_Course
KNN,245780805,https://api.github.com/repos/Anandu-Sanu/KNN
MachineLearningWorkflow,103864576,https://api.github.com/repos/popovicidaniela/MachineLearningWorkflow
Machine_Learning,293176181,https://api.github.com/repos/karenyxwang/Machine_Learning
PredStackOverflowTags,117390170,https://api.github.com/repos/upmangaurav/PredStackOverflowTags
finding_donors,145678639,https://api.github.com/repos/ashva7/finding_donors
BigData-MachineLearning-Notes,175569529,https://api.github.com/repos/falaybeg/BigData-MachineLearning-Notes
LogisticRegression,244617556,https://api.github.com/repos/KaveriKR/LogisticRegression
UdacityMLNDProject1PredictingBostonHousingPrices,88106499,https://api.github.com/repos/fileung/UdacityMLNDProject1PredictingBostonHousingPrices
finding_donors,135081477,https://api.github.com/repos/coder-18/finding_donors
Ft_linear_regression,130265400,https://api.github.com/repos/R1nlz3r/Ft_linear_regression
IBM_attition_analysis,217849440,https://api.github.com/repos/uniquevineet/IBM_attition_analysis
Machine-Learning,285552336,https://api.github.com/repos/ANK-NK/Machine-Learning
Udacity_Nanodegree-Machine_Learning,98434349,https://api.github.com/repos/paulfoley/Udacity_Nanodegree-Machine_Learning
coursera-ml-course,100053461,https://api.github.com/repos/raeidsaqur/coursera-ml-course
Cross-Validation,157814896,https://api.github.com/repos/anuragkumar/Cross-Validation
Apprentissage,221481856,https://api.github.com/repos/kuro10/Apprentissage
R_Linear-Regression_K-Means-Algorithm,268850035,https://api.github.com/repos/reeantencamah/R_Linear-Regression_K-Means-Algorithm
FacebookChallenge,111463264,https://api.github.com/repos/sanswons/FacebookChallenge
Linear_Regression-Gradient_Descent,115210480,https://api.github.com/repos/kaustubholpadkar/Linear_Regression-Gradient_Descent
American-Airlines-Machine-Learning--Decision-Tree-Analysis,145346473,https://api.github.com/repos/madhura711/American-Airlines-Machine-Learning--Decision-Tree-Analysis
Capstone-Project,173943763,https://api.github.com/repos/vyap2000/Capstone-Project
practical-machine-learning,192457041,https://api.github.com/repos/vdhug/practical-machine-learning
finding_donors,162830862,https://api.github.com/repos/sonnyochoa/finding_donors
udadsnd-p5-disaster_response_pipelines,209795674,https://api.github.com/repos/nidragedd/udadsnd-p5-disaster_response_pipelines
finding_donors,173558876,https://api.github.com/repos/JMarcan/finding_donors
backpropagation_algorithm,235643493,https://api.github.com/repos/Jeffresh/backpropagation_algorithm
